"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.6355/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0x88decddf5c15b15595794274ab37dc635a39b48458643b27aeef87f30ccdfa53","43904038","1686749352","2023-06-14 13:29:12","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xd3898f60b785b729bf8793b2e2408c322a333827f3d74c5bd5698b430ca8f9a8","43904041","1686749358","2023-06-14 13:29:18","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xdaa1f5097f9c3e2bbe8f17915ac1acc6c87ee3a2789a7f29c7969c3b694c75a6","43904045","1686749366","2023-06-14 13:29:26","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x8acdc5724691c5a44dee3839415a2f9a022582e11626bb3c3eca82383f8f8709","43904049","1686749376","2023-06-14 13:29:36","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xa086d334ed5960ef98208d4ddf301831f476341e4893e474a12345bb149685ed","43904052","1686749382","2023-06-14 13:29:42","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x03fd0fc90c96786c0049c1ba7afeab0a2338a2ac869e5d78deeb4675ef04a91c","43904057","1686749392","2023-06-14 13:29:52","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x63ddae0de58692e157cc49fdf6b16966027b576b258ff801f466e5e4aad90991","43904061","1686749400","2023-06-14 13:30:00","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x73f5db844e86f74b18637b3a8ed646dd545b16f0509ea64f27ccaeda5b2edfdb","43904065","1686749410","2023-06-14 13:30:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x2238783cf072cf8bdaf6ff20433a4fd9d0d6a217de6526d8714a8ba998bc9afc","43904070","1686749420","2023-06-14 13:30:20","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x1b42ae66d6930353c9628eb5bb65a823aa4b0d2390192c87b0f2e86acd124e58","43904074","1686749428","2023-06-14 13:30:28","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x2d89658f67930bed01571cdf6c1b9dfee8fc6919d43d7dda91b4e5a7d20f2394","43904078","1686749436","2023-06-14 13:30:36","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xe0064a4c5f8b00cc76b950a500b35a6160b535ea2fdaa31bd86ccabd88bc8fe4","43904081","1686749444","2023-06-14 13:30:44","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xee2f0b9b2932f934c3335492eb3d7feab626ad28aeb5b17383b512413a2e3b46","43904085","1686749452","2023-06-14 13:30:52","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x8ae6ede18f10730f6a7bca2a4616385940aa510ca1861181f0c6cf840fe6f991","43904089","1686749460","2023-06-14 13:31:00","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x607450805f84e91c306b4b8e27772def532ac9c6774130e31ae47eeddd6055a5","43904094","1686749470","2023-06-14 13:31:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x85604b9bcce68e6f0aefdc75609a084f160738964f9bd65ee11de86badacd32d","43904102","1686749488","2023-06-14 13:31:28","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xdde43cd319fe26bd6ccc4679e7bf91f0d3eb2dde41520cbcec3ac8f40f74e68f","43904215","1686749728","2023-06-14 13:35:28","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xe6ed8bd17add04a6ca6ca7f83ef5ea20d0fdba5c91d5db4890bb8ebc9c8e5a14","43904220","1686749738","2023-06-14 13:35:38","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x1f44540c9bfb028fb56df06fe4daf0970c1d3ee290241e0498d3b088cf5fe82c","43904223","1686749744","2023-06-14 13:35:44","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xf080322ae51aeb02ae2a903c1bec1acc907b90e53597a43aad5efbc556d7af56","43904226","1686749752","2023-06-14 13:35:52","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x92891a27685f3115b78285de6932f9d4db2bfa0aea72ffdd025ddd7deec437cf","43904231","1686749762","2023-06-14 13:36:02","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xd3f989be30674d07b17a498f53dcc2333aeee1d7fce648c11000b01298539bf8","43904235","1686749770","2023-06-14 13:36:10","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xf7dfd59273f47cc450d44e833dfb5f2738a520c25e2b70a551229848baa1a6ab","43904238","1686749776","2023-06-14 13:36:16","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x8b7a34df0194fca42d29e3e4d58de3ac81c4fb13dd8a1da10a0841dcb52fb8b9","43904241","1686749784","2023-06-14 13:36:24","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x664658c84ced3b8beefd288dbd7471c2116d1a6556cab7dce22124afb09d82c5","43904246","1686749794","2023-06-14 13:36:34","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x16a71aaecd7e297bbdf16cd9cdbc6f2bafe6b783a308231e60cdb30f6e8055bc","43904251","1686749804","2023-06-14 13:36:44","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xb0ee5f38d2fd45dd1b708af13d1d7eebc4dfb3cb38294ca3d1487a69b85aabca","43904254","1686749810","2023-06-14 13:36:50","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x758a9c197b8dcac445baf342fcff7fba45909bf35c9386623acaa6d3b1dd07b7","43904258","1686749820","2023-06-14 13:37:00","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x776f34ea034a5f460c287b0c0fcf0f11b279e0897ba5293bfa76d2714176eb23","43904261","1686749826","2023-06-14 13:37:06","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xc719e77b8709b3a3f5571da5bf76610c2ff42aeafde0a299abc1bd2fc71f627a","43904265","1686749834","2023-06-14 13:37:14","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x6d9214d3c3bbc757f85144bfd44de894e1c998cb0d0adc26be3813d1e83fdab7","43904269","1686749842","2023-06-14 13:37:22","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x0d03fa7571bb03d2b3611cb5c1f10488a8921a2f84678aa9385404c0ab2755c1","43904273","1686749852","2023-06-14 13:37:32","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x1e331af979e0e5836900ae5789a8296c6d1b139575e9f05f80d89e3c831c49f6","43904276","1686749858","2023-06-14 13:37:38","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x9da48da0f1ba9e33427817026652737f76540c10e7ee565557d306fc4153bb15","43904280","1686749866","2023-06-14 13:37:46","0x011c2a4457a1f262481e10534b5130104622fc10","0x6058ee21b093ee36333aee29996ae9f967bc52eb","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
