"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(MATIC)","Value_OUT(MATIC)","CurrentValue @ $0.6355/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0x9c817a0154ed5f5fc6f93707c63cd2aa45accd1ac0d90ca66a4163f47b383c81","43903717","1686748618","2023-06-14 13:16:58","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x708a90543848cea303117249778bd58d831cdfdb9e7c89ecd201999a09a1f24b","43903719","1686748626","2023-06-14 13:17:06","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x789bfed8a2a372dfe0f6bf6fecca856983adba3759a04838a687ce0720f381bd","43903721","1686748634","2023-06-14 13:17:14","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x4d9cc9306f9fa9f2fd517d39ce65505afbba932bc38b48e75859dda0e47375a7","43903723","1686748642","2023-06-14 13:17:22","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xf9a5b8915a0f33c4a191ee4fa944a28204d66fa304eb644c14734334fd788a0d","43903725","1686748650","2023-06-14 13:17:30","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x8bd9eec0274e627fb635ae4771c28856121e8215d024b5c4dc2fb1ff5f1dcfed","43903727","1686748658","2023-06-14 13:17:38","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x02c2ec843196e92e45e5903e76d43b3347dad5bae38e4e360bb30bf895c72d4e","43903732","1686748670","2023-06-14 13:17:50","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x52e08e2506bde5554f35c723a977cb906e96bdae0ceeb5a24b8822e3a47f27d6","43903904","1686749036","2023-06-14 13:23:56","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x5a6239bb6eb78adc132bf30372ebab514bb2795deed88416d08687f0b1f9224f","43903909","1686749046","2023-06-14 13:24:06","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x7de94a921f8da4df6fd5ed9ab722df89d17b341234ca4c34080d79530debe05e","43903914","1686749056","2023-06-14 13:24:16","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xf57758cc8c21dde02284a160572e175200dbf7356912c2ce90d0290f26219b1d","43903917","1686749062","2023-06-14 13:24:22","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x238cbb525530fca682f3959cfc4ff6b80ba7f56803b795ab1cafea3b9b602558","43903921","1686749072","2023-06-14 13:24:32","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xd469d26a19186dcce25f1f5ee0516045de9ee82f8dc9d06dc52b893b9c074e81","43903925","1686749080","2023-06-14 13:24:40","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0xee340c631a9efb5ff1c032aad422f5f8972bd05e64d48649724be851f580f7c3","43903929","1686749088","2023-06-14 13:24:48","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x9b716ccb322b0f1bfeab575ec4f7de0ab236963a9bfd69c38171daf6fd389ac2","43903934","1686749098","2023-06-14 13:24:58","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
"0x3abad4d5dc7b0c60bac0f140207bccfb28cdbe09836cece40fc9a40e1ef9d3e7","43903937","1686749106","2023-06-14 13:25:06","0xbe9ce10942d0648b56722e0a0d8ecc933d123563","0x0d246974176dc089d131040166c8ef617ccad578","","0","0","0","0.0332324","0.0211191902","0.62","","","Mint",""
